Volatility 3 Framework 2.27.0

PID	PPID	ImageFileName	Offset(V)	Threads	Handles	SessionId	Wow64	CreateTime	ExitTime	File output
9168	11672	Teams.exe	0xb78d15419080	0	-	1	False	2020-11-15 01:24:27.000000 UTC	2020-11-15 01:25:27.000000 UTC	Disabled
3308	11672	Teams.exe	0xb78d0f9fb080	0	-	1	False	2020-11-15 01:26:27.000000 UTC	2020-11-15 01:27:27.000000 UTC	Disabled
24560	11672	Teams.exe	0xb78d149a7080	0	-	1	False	2020-11-15 01:29:16.000000 UTC	2020-11-15 01:30:46.000000 UTC	Disabled
27036	11672	Teams.exe	0xb78d0df3f080	0	-	1	False	2020-11-15 01:32:27.000000 UTC	2020-11-15 01:33:27.000000 UTC	Disabled
24000	11672	Teams.exe	0xb78d152b9080	0	-	1	False	2020-11-15 01:34:24.000000 UTC	2020-11-15 01:35:54.000000 UTC	Disabled
15844	11672	Teams.exe	0xb78d14842080	0	-	1	False	2020-11-15 01:37:16.000000 UTC	2020-11-15 01:39:16.000000 UTC	Disabled
14432	11672	Teams.exe	0xb78d0fa19080	0	-	1	False	2020-11-15 01:39:27.000000 UTC	2020-11-15 01:40:27.000000 UTC	Disabled
17476	11672	Teams.exe	0xb78d14d73080	0	-	1	False	2020-11-15 01:44:23.000000 UTC	2020-11-15 01:46:23.000000 UTC	Disabled
9628	11672	Teams.exe	0xb78d11763080	0	-	1	False	2020-11-15 01:49:27.000000 UTC	2020-11-15 01:50:57.000000 UTC	Disabled
11584	11672	Teams.exe	0xb78d1438f080	0	-	1	False	2020-11-15 01:52:07.000000 UTC	2020-11-15 01:55:07.000000 UTC	Disabled
28188	11672	Teams.exe	0xb78d103c5080	0	-	1	False	2020-11-15 01:56:27.000000 UTC	2020-11-15 01:57:27.000000 UTC	Disabled
3196	11672	Teams.exe	0xb78d144b8080	0	-	1	False	2020-11-15 01:59:27.000000 UTC	2020-11-15 02:00:27.000000 UTC	Disabled
19240	11672	Teams.exe	0xb78d10584080	0	-	1	False	2020-11-15 02:01:16.000000 UTC	2020-11-15 02:03:16.000000 UTC	Disabled
18688	11672	Teams.exe	0xb78d14a11080	0	-	1	False	2020-11-15 02:04:27.000000 UTC	2020-11-15 02:05:27.000000 UTC	Disabled
18700	11672	Teams.exe	0xb78d0fc530c0	0	-	1	False	2020-11-15 02:08:27.000000 UTC	2020-11-15 02:10:27.000000 UTC	Disabled
1080	11672	Teams.exe	0xb78d14555080	0	-	1	False	2020-11-15 02:13:53.000000 UTC	2020-11-15 02:16:23.000000 UTC	Disabled
17488	11672	Teams.exe	0xb78d153a5080	0	-	1	False	2020-11-15 02:14:23.000000 UTC	2020-11-15 02:14:24.000000 UTC	Disabled
14688	11672	Teams.exe	0xb78d0a907080	0	-	1	False	2020-11-15 02:17:16.000000 UTC	2020-11-15 02:18:46.000000 UTC	Disabled
18984	11672	Teams.exe	0xb78d0daee080	0	-	1	False	2020-11-15 02:19:27.000000 UTC	2020-11-15 02:20:57.000000 UTC	Disabled
9272	11672	Teams.exe	0xb78d000b4080	0	-	1	False	2020-11-15 02:22:07.000000 UTC	2020-11-15 02:24:07.000000 UTC	Disabled
22324	11672	Teams.exe	0xb78d151e4080	0	-	1	False	2020-11-15 02:24:27.000000 UTC	2020-11-15 02:26:57.000000 UTC	Disabled
3448	11672	Teams.exe	0xb78d0db36080	0	-	1	False	2020-11-15 02:29:27.000000 UTC	2020-11-15 02:30:27.000000 UTC	Disabled
18660	11672	Teams.exe	0xb78d1155d080	0	-	1	False	2020-11-15 02:32:27.000000 UTC	2020-11-15 02:34:57.000000 UTC	Disabled
16872	11672	Teams.exe	0xb78d107c4080	0	-	1	False	2020-11-15 02:38:27.000000 UTC	2020-11-15 02:39:27.000000 UTC	Disabled
23384	11672	Teams.exe	0xb78d05933080	0	-	1	False	2020-11-15 02:39:27.000000 UTC	2020-11-15 02:40:27.000000 UTC	Disabled
16836	11672	Teams.exe	0xb78d0d84a080	0	-	1	False	2020-11-15 02:40:40.000000 UTC	2020-11-15 02:42:40.000000 UTC	Disabled
7964	11672	Teams.exe	0xb78d111ae080	0	-	1	False	2020-11-15 02:44:23.000000 UTC	2020-11-15 02:45:23.000000 UTC	Disabled
9868	11672	Teams.exe	0xb78d0f90f080	0	-	1	False	2020-11-15 02:49:16.000000 UTC	2020-11-15 02:50:16.000000 UTC	Disabled
9204	11672	Teams.exe	0xb78d0ed55080	0	-	1	False	2020-11-15 02:50:27.000000 UTC	2020-11-15 02:51:27.000000 UTC	Disabled
28368	11672	Teams.exe	0xb78cf955d080	0	-	1	False	2020-11-15 02:52:07.000000 UTC	2020-11-15 02:54:07.000000 UTC	Disabled
23376	11672	Teams.exe	0xb78d114bf080	0	-	1	False	2020-11-15 02:54:24.000000 UTC	2020-11-15 02:55:54.000000 UTC	Disabled
9996	11672	Teams.exe	0xb78cffa34080	0	-	1	False	2020-11-15 02:56:27.000000 UTC	2020-11-15 02:58:27.000000 UTC	Disabled
25556	11672	Teams.exe	0xb78d1452c080	0	-	1	False	2020-11-15 02:59:27.000000 UTC	2020-11-15 03:00:27.000000 UTC	Disabled
14300	11672	Teams.exe	0xb78d0e7d2080	0	-	1	False	2020-11-15 03:02:27.000000 UTC	2020-11-15 03:03:27.000000 UTC	Disabled
9144	11672	Teams.exe	0xb78d1146f080	0	-	1	False	2020-11-15 03:04:27.000000 UTC	2020-11-15 03:06:27.000000 UTC	Disabled
23240	11672	Teams.exe	0xb78d10039080	0	-	1	False	2020-11-15 03:08:27.000000 UTC	2020-11-15 03:09:27.000000 UTC	Disabled
25960	11672	Teams.exe	0xb78d0965a080	0	-	1	False	2020-11-15 03:09:27.000000 UTC	2020-11-15 03:10:27.000000 UTC	Disabled
26192	11672	Teams.exe	0xb78d11358080	0	-	1	False	2020-11-15 03:12:33.000000 UTC	2020-11-15 03:16:03.000000 UTC	Disabled
15088	11672	Teams.exe	0xb78cfa482080	0	-	1	False	2020-11-15 03:19:27.000000 UTC	2020-11-15 03:20:57.000000 UTC	Disabled
24812	11672	Teams.exe	0xb78d103f1080	0	-	1	False	2020-11-15 03:21:18.000000 UTC	2020-11-15 03:23:48.000000 UTC	Disabled
23876	11672	Teams.exe	0xb78d1525a080	0	-	1	False	2020-11-15 03:24:27.000000 UTC	2020-11-15 03:25:27.000000 UTC	Disabled
12692	11672	Teams.exe	0xb78d13fe1080	0	-	1	False	2020-11-15 03:26:27.000000 UTC	2020-11-15 03:27:27.000000 UTC	Disabled
6184	11672	Teams.exe	0xb78d0a49f080	0	-	1	False	2020-11-15 03:29:16.000000 UTC	2020-11-15 03:30:46.000000 UTC	Disabled
3960	11672	Teams.exe	0xb78d0a5c9080	0	-	1	False	2020-11-15 03:32:27.000000 UTC	2020-11-15 03:33:27.000000 UTC	Disabled
21924	11672	Teams.exe	0xb78d09783080	0	-	1	False	2020-11-15 03:34:24.000000 UTC	2020-11-15 03:35:54.000000 UTC	Disabled
27432	11672	Teams.exe	0xb78d00e46080	0	-	1	False	2020-11-15 03:37:16.000000 UTC	2020-11-15 03:39:16.000000 UTC	Disabled
24668	11672	Teams.exe	0xb78d1074e080	0	-	1	False	2020-11-15 03:39:27.000000 UTC	2020-11-15 03:40:27.000000 UTC	Disabled
28436	11672	Teams.exe	0xb78d100ea080	0	-	1	False	2020-11-15 03:44:23.000000 UTC	2020-11-15 03:46:23.000000 UTC	Disabled
4292	11672	Teams.exe	0xb78d10559080	0	-	1	False	2020-11-15 03:49:27.000000 UTC	2020-11-15 03:50:57.000000 UTC	Disabled
19268	11672	Teams.exe	0xb78d11205080	0	-	1	False	2020-11-15 03:52:07.000000 UTC	2020-11-15 03:55:07.000000 UTC	Disabled
25352	11672	Teams.exe	0xb78d14382080	0	-	1	False	2020-11-15 03:56:27.000000 UTC	2020-11-15 03:57:27.000000 UTC	Disabled
23228	11672	Teams.exe	0xb78d110ca080	0	-	1	False	2020-11-15 03:59:27.000000 UTC	2020-11-15 04:00:27.000000 UTC	Disabled
3868	11672	Teams.exe	0xb78d09adb080	0	-	1	False	2020-11-15 04:01:16.000000 UTC	2020-11-15 04:03:16.000000 UTC	Disabled
24256	11672	Teams.exe	0xb78d09a7a080	0	-	1	False	2020-11-15 04:04:27.000000 UTC	2020-11-15 04:05:27.000000 UTC	Disabled
3320	11672	Teams.exe	0xb78d11474080	0	-	1	False	2020-11-15 04:08:27.000000 UTC	2020-11-15 04:10:27.000000 UTC	Disabled
7244	11672	Teams.exe	0xb78d0d8ae080	0	-	1	False	2020-11-15 04:14:21.000000 UTC	2020-11-15 04:16:21.000000 UTC	Disabled
23128	11672	Teams.exe	0xb78d0d770080	0	-	1	False	2020-11-15 04:14:23.000000 UTC	2020-11-15 04:14:23.000000 UTC	Disabled
10252	11672	Teams.exe	0xb78d1128a080	0	-	1	False	2020-11-15 04:17:16.000000 UTC	2020-11-15 04:18:46.000000 UTC	Disabled
8196	11672	Teams.exe	0xb78d10f8f080	0	-	1	False	2020-11-15 04:19:27.000000 UTC	2020-11-15 04:20:57.000000 UTC	Disabled
21580	11672	Teams.exe	0xb78cf9d62080	0	-	1	False	2020-11-15 04:22:07.000000 UTC	2020-11-15 04:24:07.000000 UTC	Disabled
25592	11672	Teams.exe	0xb78cff9bc080	0	-	1	False	2020-11-15 04:24:27.000000 UTC	2020-11-15 04:26:57.000000 UTC	Disabled
24684	11672	Teams.exe	0xb78d14388080	0	-	1	False	2020-11-15 04:29:27.000000 UTC	2020-11-15 04:30:27.000000 UTC	Disabled
22912	11672	Teams.exe	0xb78d11086080	0	-	1	False	2020-11-15 04:32:27.000000 UTC	2020-11-15 04:34:57.000000 UTC	Disabled
24856	11672	Teams.exe	0xb78d0d758080	0	-	1	False	2020-11-15 04:38:27.000000 UTC	2020-11-15 04:39:27.000000 UTC	Disabled
28532	11672	Teams.exe	0xb78d14850080	0	-	1	False	2020-11-15 04:39:27.000000 UTC	2020-11-15 04:40:27.000000 UTC	Disabled
9196	11672	Teams.exe	0xb78d0a878080	0	-	1	False	2020-11-15 04:41:16.000000 UTC	2020-11-15 04:42:46.000000 UTC	Disabled
19152	11672	Teams.exe	0xb78d0d1b6080	0	-	1	False	2020-11-15 04:44:23.000000 UTC	2020-11-15 04:45:53.000000 UTC	Disabled
21840	11672	Teams.exe	0xb78d1150a080	0	-	1	False	2020-11-15 04:49:16.000000 UTC	2020-11-15 04:51:16.000000 UTC	Disabled
25584	11672	Teams.exe	0xb78d110d1080	0	-	1	False	2020-11-15 04:52:07.000000 UTC	2020-11-15 04:54:07.000000 UTC	Disabled
23428	11672	Teams.exe	0xb78d114d4080	0	-	1	False	2020-11-15 04:54:24.000000 UTC	2020-11-15 04:55:54.000000 UTC	Disabled
16600	11672	Teams.exe	0xb78d1448e080	0	-	1	False	2020-11-15 04:56:27.000000 UTC	2020-11-15 04:58:27.000000 UTC	Disabled
14080	11672	Teams.exe	0xb78d10041080	0	-	1	False	2020-11-15 04:59:27.000000 UTC	2020-11-15 05:00:27.000000 UTC	Disabled
27972	11672	Teams.exe	0xb78d144b3080	0	-	1	False	2020-11-15 05:02:27.000000 UTC	2020-11-15 05:03:27.000000 UTC	Disabled
25184	11672	Teams.exe	0xb78d103f5080	0	-	1	False	2020-11-15 05:04:27.000000 UTC	2020-11-15 05:06:27.000000 UTC	Disabled
28356	11672	Teams.exe	0xb78d11b0f080	0	-	1	False	2020-11-15 05:08:27.000000 UTC	2020-11-15 05:09:27.000000 UTC	Disabled
16680	11672	Teams.exe	0xb78d0d7af080	0	-	1	False	2020-11-15 05:09:27.000000 UTC	2020-11-15 05:10:27.000000 UTC	Disabled
27628	11672	Teams.exe	0xb78d142ec080	0	-	1	False	2020-11-15 05:13:16.000000 UTC	2020-11-15 05:15:46.000000 UTC	Disabled
17888	11672	Teams.exe	0xb78d0f0ca080	0	-	1	False	2020-11-15 05:19:27.000000 UTC	2020-11-15 05:23:57.000000 UTC	Disabled
6332	11672	Teams.exe	0xb78d0aa1f080	0	-	1	False	2020-11-15 05:24:27.000000 UTC	2020-11-15 05:25:27.000000 UTC	Disabled
14240	11672	Teams.exe	0xb78d111b1080	0	-	1	False	2020-11-15 05:26:27.000000 UTC	2020-11-15 05:27:27.000000 UTC	Disabled
17972	11672	Teams.exe	0xb78cf9716080	0	-	1	False	2020-11-15 05:29:16.000000 UTC	2020-11-15 05:30:46.000000 UTC	Disabled
19096	11672	Teams.exe	0xb78d110d4080	0	-	1	False	2020-11-15 05:32:27.000000 UTC	2020-11-15 05:33:27.000000 UTC	Disabled
20180	11672	Teams.exe	0xb78d143ec080	0	-	1	False	2020-11-15 05:34:24.000000 UTC	2020-11-15 05:35:54.000000 UTC	Disabled
7992	11672	Teams.exe	0xb78d0aceb080	0	-	1	False	2020-11-15 05:37:16.000000 UTC	2020-11-15 05:39:16.000000 UTC	Disabled
28184	11672	Teams.exe	0xb78d11407080	0	-	1	False	2020-11-15 05:39:27.000000 UTC	2020-11-15 05:40:27.000000 UTC	Disabled
25208	11672	Teams.exe	0xb78d0f67a080	0	-	1	False	2020-11-15 05:44:23.000000 UTC	2020-11-15 05:46:23.000000 UTC	Disabled
16072	11672	Teams.exe	0xb78d11312080	0	-	1	False	2020-11-15 05:48:48.000000 UTC	2020-11-15 05:50:18.000000 UTC	Disabled
25248	11672	Teams.exe	0xb78d0fa52080	0	-	1	False	2020-11-15 05:50:27.000000 UTC	2020-11-15 05:51:27.000000 UTC	Disabled
3580	11672	Teams.exe	0xb78d1439d080	0	-	1	False	2020-11-15 05:52:07.000000 UTC	2020-11-15 05:55:07.000000 UTC	Disabled
15648	11672	Teams.exe	0xb78d0da51080	0	-	1	False	2020-11-15 05:56:27.000000 UTC	2020-11-15 05:57:27.000000 UTC	Disabled
10376	11672	Teams.exe	0xb78d0ede1080	0	-	1	False	2020-11-15 05:59:27.000000 UTC	2020-11-15 06:00:27.000000 UTC	Disabled
22612	11672	Teams.exe	0xb78d112ed080	0	-	1	False	2020-11-15 06:01:16.000000 UTC	2020-11-15 06:03:16.000000 UTC	Disabled
24680	11672	Teams.exe	0xb78d0d28d080	0	-	1	False	2020-11-15 06:04:27.000000 UTC	2020-11-15 06:05:27.000000 UTC	Disabled
22312	11672	Teams.exe	0xb78cfef10080	0	-	1	False	2020-11-15 06:08:27.000000 UTC	2020-11-15 06:10:27.000000 UTC	Disabled
17176	11672	Teams.exe	0xb78d0addc080	0	-	1	False	2020-11-15 06:10:34.000000 UTC	2020-11-15 06:11:34.000000 UTC	Disabled
5244	11672	Teams.exe	0xb78d1020c080	0	-	1	False	2020-11-15 06:14:21.000000 UTC	2020-11-15 06:16:21.000000 UTC	Disabled
28536	11672	Teams.exe	0xb78d1057f080	0	-	1	False	2020-11-15 06:14:23.000000 UTC	2020-11-15 06:14:23.000000 UTC	Disabled
21228	11672	Teams.exe	0xb78d143ac080	0	-	1	False	2020-11-15 06:16:26.000000 UTC	2020-11-15 06:18:26.000000 UTC	Disabled
16464	11672	Teams.exe	0xb78d13dfb080	0	-	1	False	2020-11-15 06:19:27.000000 UTC	2020-11-15 06:20:57.000000 UTC	Disabled
18820	11672	Teams.exe	0xb78d105ef080	0	-	1	False	2020-11-15 06:22:07.000000 UTC	2020-11-15 06:24:07.000000 UTC	Disabled
7872	11672	Teams.exe	0xb78d111ab080	0	-	1	False	2020-11-15 06:24:27.000000 UTC	2020-11-15 06:26:57.000000 UTC	Disabled
1308	11672	Teams.exe	0xb78d0aa3b080	0	-	1	False	2020-11-15 06:29:27.000000 UTC	2020-11-15 06:30:57.000000 UTC	Disabled
16996	11672	Teams.exe	0xb78d0d7ec080	0	-	1	False	2020-11-15 06:31:36.000000 UTC	2020-11-15 06:33:06.000000 UTC	Disabled
26844	11672	Teams.exe	0xb78d05d18080	0	-	1	False	2020-11-15 06:33:16.000000 UTC	2020-11-15 06:35:16.000000 UTC	Disabled
18628	11672	Teams.exe	0xb78cf92cd080	0	-	1	False	2020-11-15 06:38:27.000000 UTC	2020-11-15 06:39:27.000000 UTC	Disabled
22984	11672	Teams.exe	0xb78d132de080	0	-	1	False	2020-11-15 06:39:27.000000 UTC	2020-11-15 06:40:27.000000 UTC	Disabled
4708	11672	Teams.exe	0xb78cf9623080	0	-	1	False	2020-11-15 06:41:16.000000 UTC	2020-11-15 06:42:46.000000 UTC	Disabled
27348	11672	Teams.exe	0xb78d09582080	0	-	1	False	2020-11-15 06:44:23.000000 UTC	2020-11-15 06:45:53.000000 UTC	Disabled
25044	11672	Teams.exe	0xb78cf9125080	0	-	1	False	2020-11-15 06:48:41.000000 UTC	2020-11-15 06:51:11.000000 UTC	Disabled
27352	11672	Teams.exe	0xb78d13fe3080	0	-	1	False	2020-11-15 06:52:07.000000 UTC	2020-11-15 06:54:07.000000 UTC	Disabled
18324	11672	Teams.exe	0xb78d101cb080	0	-	1	False	2020-11-15 06:54:24.000000 UTC	2020-11-15 06:55:54.000000 UTC	Disabled
23676	11672	Teams.exe	0xb78d132e2080	0	-	1	False	2020-11-15 06:56:27.000000 UTC	2020-11-15 06:58:27.000000 UTC	Disabled
28148	11672	Teams.exe	0xb78d0d780080	0	-	1	False	2020-11-15 06:59:27.000000 UTC	2020-11-15 07:00:27.000000 UTC	Disabled
5836	11672	Teams.exe	0xb78d103e5080	0	-	1	False	2020-11-15 07:02:27.000000 UTC	2020-11-15 07:03:27.000000 UTC	Disabled
8468	11672	Teams.exe	0xb78d11739080	0	-	1	False	2020-11-15 07:04:27.000000 UTC	2020-11-15 07:06:27.000000 UTC	Disabled
22476	11672	Teams.exe	0xb78d14834080	0	-	1	False	2020-11-15 07:08:27.000000 UTC	2020-11-15 07:09:57.000000 UTC	Disabled
23280	11672	Teams.exe	0xb78d11369080	0	-	1	False	2020-11-15 07:13:16.000000 UTC	2020-11-15 07:15:46.000000 UTC	Disabled
16056	11672	Teams.exe	0xb78d0fe14080	0	-	1	False	2020-11-15 07:19:27.000000 UTC	2020-11-15 07:20:57.000000 UTC	Disabled
19756	11672	Teams.exe	0xb78d0d27d080	0	-	1	False	2020-11-15 07:20:57.000000 UTC	2020-11-15 07:23:57.000000 UTC	Disabled
10924	11672	Teams.exe	0xb78d14561080	0	-	1	False	2020-11-15 07:24:27.000000 UTC	2020-11-15 07:25:27.000000 UTC	Disabled
26748	11672	Teams.exe	0xb78d11203080	0	-	1	False	2020-11-15 07:26:27.000000 UTC	2020-11-15 07:27:27.000000 UTC	Disabled
24744	11672	Teams.exe	0xb78d11286080	0	-	1	False	2020-11-15 07:29:16.000000 UTC	2020-11-15 07:30:46.000000 UTC	Disabled
24200	11672	Teams.exe	0xb78cf9b32080	0	-	1	False	2020-11-15 07:32:27.000000 UTC	2020-11-15 07:33:27.000000 UTC	Disabled
9460	11672	Teams.exe	0xb78d11c41080	0	-	1	False	2020-11-15 07:34:24.000000 UTC	2020-11-15 07:35:54.000000 UTC	Disabled
15716	11672	Teams.exe	0xb78d14653080	0	-	1	False	2020-11-15 07:37:16.000000 UTC	2020-11-15 07:39:16.000000 UTC	Disabled
21608	11672	Teams.exe	0xb78d0fa5b080	0	-	1	False	2020-11-15 07:39:27.000000 UTC	2020-11-15 07:40:27.000000 UTC	Disabled
21140	11672	Teams.exe	0xb78d1102d080	0	-	1	False	2020-11-15 07:44:23.000000 UTC	2020-11-15 07:46:23.000000 UTC	Disabled
24752	11672	Teams.exe	0xb78d1143f080	0	-	1	False	2020-11-15 07:49:27.000000 UTC	2020-11-15 07:50:57.000000 UTC	Disabled
2916	11672	Teams.exe	0xb78d0d99a080	0	-	1	False	2020-11-15 07:52:07.000000 UTC	2020-11-15 07:55:07.000000 UTC	Disabled
19156	11672	Teams.exe	0xb78d11c1f080	0	-	1	False	2020-11-15 07:56:27.000000 UTC	2020-11-15 07:57:27.000000 UTC	Disabled
2664	11672	Teams.exe	0xb78d11768080	0	-	1	False	2020-11-15 07:59:27.000000 UTC	2020-11-15 08:00:27.000000 UTC	Disabled
26804	11672	Teams.exe	0xb78d1453c080	0	-	1	False	2020-11-15 08:01:16.000000 UTC	2020-11-15 08:03:16.000000 UTC	Disabled
20404	11672	Teams.exe	0xb78d1115a080	0	-	1	False	2020-11-15 08:04:27.000000 UTC	2020-11-15 08:05:27.000000 UTC	Disabled
17696	11672	Teams.exe	0xb78cff67c080	0	-	1	False	2020-11-15 08:08:27.000000 UTC	2020-11-15 08:10:27.000000 UTC	Disabled
15476	11672	Teams.exe	0xb78d143b5080	0	-	1	False	2020-11-15 08:14:21.000000 UTC	2020-11-15 08:16:21.000000 UTC	Disabled
27672	11672	Teams.exe	0xb78d114c1080	0	-	1	False	2020-11-15 08:14:23.000000 UTC	2020-11-15 08:14:23.000000 UTC	Disabled
22280	740	HxTsr.exe	0xb78d110dd080	0	-	1	False	2020-11-15 08:14:29.000000 UTC	2020-11-15 08:14:33.000000 UTC	Disabled
6012	11672	Teams.exe	0xb78cf8f09080	0	-	1	False	2020-11-15 08:17:16.000000 UTC	2020-11-15 08:18:46.000000 UTC	Disabled
27984	11672	Teams.exe	0xb78d14992080	0	-	1	False	2020-11-15 08:19:27.000000 UTC	2020-11-15 08:20:57.000000 UTC	Disabled
20568	11672	Teams.exe	0xb78d0fa55080	0	-	1	False	2020-11-15 08:22:07.000000 UTC	2020-11-15 08:24:07.000000 UTC	Disabled
28084	11672	Teams.exe	0xb78d11147080	0	-	1	False	2020-11-15 08:24:27.000000 UTC	2020-11-15 08:26:57.000000 UTC	Disabled
7736	11672	Teams.exe	0xb78d13fc9080	0	-	1	False	2020-11-15 08:29:27.000000 UTC	2020-11-15 08:30:27.000000 UTC	Disabled
15124	11672	Teams.exe	0xb78d110aa080	0	-	1	False	2020-11-15 08:32:27.000000 UTC	2020-11-15 08:34:57.000000 UTC	Disabled
21168	11672	Teams.exe	0xb78d155a2080	0	-	1	False	2020-11-15 08:38:27.000000 UTC	2020-11-15 08:39:27.000000 UTC	Disabled
25656	11672	Teams.exe	0xb78cf8a2a080	0	-	1	False	2020-11-15 08:39:27.000000 UTC	2020-11-15 08:40:27.000000 UTC	Disabled
14100	11672	Teams.exe	0xb78d110da080	0	-	1	False	2020-11-15 08:41:16.000000 UTC	2020-11-15 08:42:46.000000 UTC	Disabled
2280	11672	Teams.exe	0xb78d14549080	0	-	1	False	2020-11-15 08:44:23.000000 UTC	2020-11-15 08:45:53.000000 UTC	Disabled
2944	11672	Teams.exe	0xb78d0fa1f080	0	-	1	False	2020-11-15 08:49:16.000000 UTC	2020-11-15 08:51:16.000000 UTC	Disabled
27604	11672	Teams.exe	0xb78d0f9dd080	0	-	1	False	2020-11-15 08:52:07.000000 UTC	2020-11-15 08:55:37.000000 UTC	Disabled
24844	11672	Teams.exe	0xb78d14960080	0	-	1	False	2020-11-15 08:56:27.000000 UTC	2020-11-15 08:58:27.000000 UTC	Disabled
14364	11672	Teams.exe	0xb78d0fe12080	0	-	1	False	2020-11-15 08:59:27.000000 UTC	2020-11-15 09:00:27.000000 UTC	Disabled
7824	11672	Teams.exe	0xb78d1133a080	0	-	1	False	2020-11-15 09:02:27.000000 UTC	2020-11-15 09:03:27.000000 UTC	Disabled
2284	11672	Teams.exe	0xb78d1136b080	0	-	1	False	2020-11-15 09:04:27.000000 UTC	2020-11-15 09:06:27.000000 UTC	Disabled
22652	11672	Teams.exe	0xb78d0fa63080	0	-	1	False	2020-11-15 09:08:27.000000 UTC	2020-11-15 09:09:27.000000 UTC	Disabled
12780	11672	Teams.exe	0xb78d0a068080	0	-	1	False	2020-11-15 09:09:27.000000 UTC	2020-11-15 09:10:27.000000 UTC	Disabled
20348	11672	Teams.exe	0xb78d13ad0080	0	-	1	False	2020-11-15 09:13:16.000000 UTC	2020-11-15 09:15:46.000000 UTC	Disabled
17932	11672	Teams.exe	0xb78d11336080	0	-	1	False	2020-11-15 09:19:27.000000 UTC	2020-11-15 09:20:57.000000 UTC	Disabled
28548	11672	Teams.exe	0xb78d054e3080	0	-	1	False	2020-11-15 09:21:17.000000 UTC	2020-11-15 09:23:17.000000 UTC	Disabled
27288	11672	Teams.exe	0xb78d0d4cb080	0	-	1	False	2020-11-15 09:23:17.000000 UTC	2020-11-15 09:24:17.000000 UTC	Disabled
16264	11672	Teams.exe	0xb78d1136e080	0	-	1	False	2020-11-15 09:24:27.000000 UTC	2020-11-15 09:25:27.000000 UTC	Disabled
18920	11672	Teams.exe	0xb78d0aa3d080	0	-	1	False	2020-11-15 09:26:12.000000 UTC	2020-11-15 09:27:12.000000 UTC	Disabled
24492	11672	Teams.exe	0xb78d14836080	0	-	1	False	2020-11-15 09:29:16.000000 UTC	2020-11-15 09:30:46.000000 UTC	Disabled
26992	11672	Teams.exe	0xb78d0ad1c080	0	-	1	False	2020-11-15 09:32:27.000000 UTC	2020-11-15 09:33:27.000000 UTC	Disabled
17824	11672	Teams.exe	0xb78d1494f080	0	-	1	False	2020-11-15 09:34:24.000000 UTC	2020-11-15 09:35:54.000000 UTC	Disabled
16700	11672	Teams.exe	0xb78d1439c080	0	-	1	False	2020-11-15 09:37:16.000000 UTC	2020-11-15 09:39:16.000000 UTC	Disabled
13620	11672	Teams.exe	0xb78d1439b080	0	-	1	False	2020-11-15 09:39:27.000000 UTC	2020-11-15 09:40:27.000000 UTC	Disabled
16528	11672	Teams.exe	0xb78d11291080	0	-	1	False	2020-11-15 09:44:23.000000 UTC	2020-11-15 09:46:23.000000 UTC	Disabled
21564	11672	Teams.exe	0xb78d153a3080	0	-	1	False	2020-11-15 09:49:27.000000 UTC	2020-11-15 09:50:57.000000 UTC	Disabled
11916	11672	Teams.exe	0xb78d15304080	0	-	1	False	2020-11-15 09:52:07.000000 UTC	2020-11-15 09:55:07.000000 UTC	Disabled
27572	11672	Teams.exe	0xb78d15303080	0	-	1	False	2020-11-15 09:56:27.000000 UTC	2020-11-15 09:57:27.000000 UTC	Disabled
26708	11672	Teams.exe	0xb78d11454080	0	-	1	False	2020-11-15 09:59:06.000000 UTC	2020-11-15 10:00:06.000000 UTC	Disabled
21592	11672	Teams.exe	0xb78d1022b080	0	-	1	False	2020-11-15 10:01:16.000000 UTC	2020-11-15 10:03:16.000000 UTC	Disabled
14136	11672	Teams.exe	0xb78d1022a080	0	-	1	False	2020-11-15 10:04:27.000000 UTC	2020-11-15 10:05:27.000000 UTC	Disabled
4496	11672	Teams.exe	0xb78d11453080	0	-	1	False	2020-11-15 10:08:27.000000 UTC	2020-11-15 10:10:27.000000 UTC	Disabled
10772	11672	Teams.exe	0xb78d0dd5b080	0	-	1	False	2020-11-15 10:14:21.000000 UTC	2020-11-15 10:16:21.000000 UTC	Disabled
17032	11672	Teams.exe	0xb78d10f20080	0	-	1	False	2020-11-15 10:14:23.000000 UTC	2020-11-15 10:14:23.000000 UTC	Disabled
4352	11672	Teams.exe	0xb78d11c03080	0	-	1	False	2020-11-15 10:17:16.000000 UTC	2020-11-15 10:18:46.000000 UTC	Disabled
12676	11672	Teams.exe	0xb78d10f1f080	0	-	1	False	2020-11-15 10:19:27.000000 UTC	2020-11-15 10:20:57.000000 UTC	Disabled
17368	11672	Teams.exe	0xb78d11c04080	0	-	1	False	2020-11-15 10:22:07.000000 UTC	2020-11-15 10:24:07.000000 UTC	Disabled
19168	11672	Teams.exe	0xb78d13fd1080	0	-	1	False	2020-11-15 10:24:27.000000 UTC	2020-11-15 10:26:57.000000 UTC	Disabled
16572	11672	Teams.exe	0xb78d0dd5a080	0	-	1	False	2020-11-15 10:29:27.000000 UTC	2020-11-15 10:30:27.000000 UTC	Disabled
1148	11672	Teams.exe	0xb78d13fd2080	0	-	1	False	2020-11-15 10:32:27.000000 UTC	2020-11-15 10:34:27.000000 UTC	Disabled
